order_id,order_date,market,region,product_id,sales,quantity,discount,profit
RO-2012-9480,12/6/2012,EMEA,EMEA,TEC-HEW-10003460,1554.48,8,0,341.76
MX-2013-109981,12/3/2013,LATAM,North,TEC-PH-10004196,1278,3,0,89.46
MX-2012-130351,12/20/2012,LATAM,North,TEC-PH-10002672,3474.08,8,0,625.28
MX-2012-135076,9/13/2012,LATAM,North,TEC-PH-10000106,2550,6,0,357
CA-2013-114972,11/4/2013,US,West,OFF-AP-10003057,1101.48,4,0,429.5772
CA-2013-146633,11/16/2013,US,West,OFF-BI-10003527,1016.792,1,0.2,381.297
CA-2013-110499,4/8/2013,US,West,TEC-CO-10002095,1199.976,3,0.2,374.9925
TU-2012-2690,5/23/2012,EMEA,EMEA,TEC-SAM-10000345,934.248,14,0.6,-1331.652
CA-2014-166709,11/18/2014,US,East,TEC-CO-10004722,10499.97,3,0,5039.9856
SG-2014-9460,4/14/2014,Africa,Africa,TEC-CIS-10002259,3908.88,6,0,1563.48
MX-2014-164217,8/29/2014,LATAM,North,TEC-PH-10004182,2142.3,5,0,556.9
ID-2014-80657,5/16/2014,APAC,Oceania,OFF-AP-10004350,1900.584,6,0.4,-348.516
CM-2012-6440,12/13/2012,Africa,Africa,OFF-HOO-10000335,1840.68,6,0,496.98
ES-2011-5287434,3/31/2011,EU,North,FUR-BO-10004129,2624.04,6,0,446.04
IN-2012-79439,2/4/2012,APAC,Central Asia,FUR-BO-10001372,3076.5,7,0,215.25
IN-2013-58929,5/29/2013,APAC,Southeast Asia,TEC-PH-10004664,3181.7718,6,0.17,344.9718
IT-2012-2646674,8/29/2012,EU,South,OFF-ST-10004597,1392.633,11,0.1,-139.557
IN-2011-63577,6/15/2011,APAC,North Asia,FUR-CH-10001664,1296.24,8,0,285.12
IN-2014-16068,8/28/2014,APAC,North Asia,OFF-AP-10003240,1682.91,3,0,487.98
MX-2011-150973,10/27/2011,LATAM,Central,TEC-PH-10004196,1278,3,0,89.46
RS-2014-4120,3/19/2014,EMEA,EMEA,TEC-MOT-10003348,2570.76,4,0,976.8
MX-2014-154935,9/11/2014,LATAM,South,FUR-TA-10000136,2332.96,5,0.2,349.86
ID-2012-83604,8/28/2012,APAC,Oceania,FUR-BO-10002866,1582.2,6,0.4,-870.3
US-2014-117723,8/16/2014,US,East,OFF-ST-10004459,1801.632,6,0.2,-337.806
IN-2013-81112,8/1/2013,APAC,Oceania,FUR-TA-10001276,1512,6,0,498.96
CA-2013-147368,6/10/2013,US,South,TEC-MA-10002178,695.7,2,0.5,-27.828
SF-2014-3560,12/24/2014,Africa,Africa,TEC-APP-10002966,2550,4,0,714
CA-2012-147830,12/15/2012,US,East,TEC-AC-10002049,2025.36,6,0.2,607.608
ES-2012-1439357,2/23/2012,EU,North,FUR-CH-10000685,2285.7,5,0,845.7
IN-2014-16054,10/11/2014,APAC,Southeast Asia,FUR-BO-10001541,1029.2589,9,0.07,10.8189
US-2014-148817,4/21/2014,LATAM,Central,TEC-CO-10003931,1058.2792,5,0.002,-2.1208
IN-2013-50809,6/12/2013,APAC,Central Asia,TEC-PH-10000169,5751.54,9,0,2817.99
ES-2013-1211534,9/17/2013,EU,Central,FUR-BO-10001553,2442.069,7,0.1,-244.251
IN-2014-81154,9/19/2014,APAC,Oceania,OFF-ST-10004748,1190.52,6,0,178.56
IT-2014-2009199,11/26/2014,EU,Central,OFF-AP-10000540,3150.819,7,0.1,-35.091
ES-2014-1972860,9/1/2014,EU,Central,TEC-CO-10004567,1599.9,5,0,719.85
IN-2014-51432,6/20/2014,APAC,North Asia,FUR-BO-10001749,2063.4,5,0,123.75
HU-2014-7310,10/23/2014,EMEA,EMEA,OFF-ROG-10003898,1269.9,6,0,558.72
IN-2011-26176,8/16/2011,APAC,Central Asia,FUR-BO-10001934,3274.02,9,0,261.9
MX-2014-113845,9/12/2014,LATAM,Central,TEC-PH-10002815,848.32,2,0,110.28
CA-2012-102491,8/24/2012,US,South,TEC-MA-10000864,3080,7,0,1416.8
ES-2014-5345830,1/14/2014,EU,South,TEC-CO-10002663,2847.36,8,0,711.84
ID-2014-58271,11/13/2014,APAC,Southeast Asia,FUR-CH-10000602,1725.75,5,0.25,-483.3
ID-2013-57949,6/13/2013,APAC,Southeast Asia,TEC-CO-10001419,1479.3138,6,0.07,-63.6462
US-2012-128587,12/24/2012,US,Central,TEC-CO-10003763,4899.93,7,0,2302.9671
IN-2014-68750,9/22/2014,APAC,Southeast Asia,TEC-CO-10000679,1282.23,9,0,12.69
AO-2011-1670,1/8/2011,Africa,Africa,FUR-IKE-10001539,2478.6,6,0,49.5
CA-2013-118689,10/3/2013,US,Central,TEC-CO-10004722,17499.95,5,0,8399.976
IN-2013-42535,7/30/2013,APAC,North Asia,TEC-CO-10002376,959.76,3,0,460.62
CA-2012-124891,7/31/2012,US,East,FUR-TA-10002903,1090.782,7,0.4,-290.8752
IN-2014-27947,4/30/2014,APAC,Southeast Asia,OFF-AP-10000136,4135.641,10,0.17,847.041
MX-2011-158204,9/28/2011,LATAM,Central,FUR-BO-10000567,2325.28,8,0,511.52
IN-2014-56206,6/24/2014,APAC,Oceania,FUR-BO-10001471,5486.67,14,0.1,2316.51
IT-2011-3316894,4/6/2011,EU,South,OFF-ST-10001758,1523.664,8,0.1,-50.976
IT-2014-2819680,8/7/2014,EU,Central,TEC-PH-10004505,1625.2425,3,0.15,-76.5675
US-2013-138408,11/19/2013,US,South,TEC-AC-10003870,1319.96,4,0,527.984
ES-2014-2179863,2/14/2014,EU,Central,OFF-ST-10004191,734.94,4,0.1,130.62
US-2014-110576,11/29/2014,US,East,FUR-TA-10004154,2065.32,12,0.4,-619.596
RO-2012-8470,8/17/2012,EMEA,EMEA,FUR-OFF-10001224,1391.52,8,0,69.36
CA-2012-111514,8/31/2012,US,West,FUR-BO-10002545,1552.831,7,0.15,200.9546
MX-2012-157987,8/7/2012,LATAM,South,OFF-AP-10004913,2461.06,7,0,566.02
US-2014-105935,1/27/2014,US,South,TEC-PH-10001459,2939.93,7,0,764.3818
CA-2011-139892,9/8/2011,US,Central,TEC-MA-10000822,8159.952,8,0.4,-1359.992
IN-2012-45825,8/9/2012,APAC,Southeast Asia,TEC-MA-10002392,1226.19,7,0,612.99
ID-2013-58642,2/21/2013,APAC,Oceania,FUR-TA-10003222,1809.255,5,0.3,-258.495
ID-2012-65411,7/18/2012,APAC,Oceania,TEC-AC-10000639,1863,8,0.1,393.24
CA-2011-144624,11/19/2011,US,East,TEC-PH-10002885,4548.81,7,0,1228.1787
ES-2014-4032097,4/9/2014,EU,Central,OFF-ST-10002900,1244.187,7,0.1,-13.923
ES-2012-4108483,6/18/2012,EU,Central,FUR-TA-10003354,2364.102,4,0.35,-218.298
ES-2013-5810502,12/31/2013,EU,Central,TEC-CO-10003800,1946.313,6,0.15,114.453
CA-2014-138149,6/30/2014,US,West,OFF-BI-10003091,895.92,5,0.2,302.373
IT-2012-3796476,1/16/2012,EU,Central,OFF-AP-10001527,2283.714,9,0.1,-0.216
CG-2012-8310,6/12/2012,Africa,Africa,TEC-SAM-10004940,2549.76,4,0,1172.88
IN-2014-39735,3/17/2014,APAC,Oceania,TEC-CO-10003777,3299.562,14,0.1,366.282
ES-2012-4272278,11/13/2012,EU,Central,OFF-AP-10001169,2489.4,9,0,273.78
CA-2013-107104,11/27/2013,US,West,FUR-BO-10002213,3406.664,8,0.15,160.3136
CA-2012-156104,12/6/2012,US,Central,TEC-CO-10002095,999.98,2,0,449.991
ES-2014-4856325,5/16/2014,EU,Central,FUR-BO-10000120,1189.242,9,0.1,250.992
CA-2014-145219,12/25/2014,US,West,TEC-CO-10001449,2879.952,6,0.2,1007.9832
MX-2014-120026,12/22/2014,LATAM,Central,FUR-CH-10002033,1269.6,4,0,355.44
ID-2013-12295,9/14/2013,APAC,Central Asia,TEC-PH-10002991,3499.155,11,0.5,-3009.435
ID-2013-10636,1/7/2013,APAC,Oceania,FUR-TA-10000989,2993.025,5,0.3,726.825
ES-2014-5554891,6/27/2014,EU,Central,TEC-CO-10004567,815.949,3,0.15,287.919
ES-2012-5464624,7/13/2012,EU,North,TEC-MA-10004609,1245,4,0,161.76
IN-2014-59426,2/11/2014,APAC,Oceania,TEC-CO-10003448,1027.728,8,0.1,182.688
IN-2014-59202,5/29/2014,APAC,Oceania,TEC-CO-10003496,1703.025,5,0.1,737.925
IN-2014-44257,4/16/2014,APAC,Southeast Asia,OFF-ST-10003150,1803.0837,11,0.17,-130.3863
ES-2014-3860822,11/27/2014,EU,Central,FUR-BO-10004947,676.485,5,0.1,195.285
IN-2011-23530,11/9/2011,APAC,Central Asia,FUR-CH-10004694,969.36,7,0,348.81
ES-2014-5991471,9/18/2014,EU,Central,FUR-BO-10000490,1637.01,5,0.1,90.81
MX-2014-127656,2/24/2014,LATAM,South,TEC-CO-10001818,1655.96144,7,0.002,13.20144
MX-2013-154886,9/3/2013,LATAM,North,FUR-CH-10004669,976.96,4,0.2,232
IN-2013-36963,12/23/2013,APAC,North Asia,FUR-BO-10001196,731.34,2,0,175.5
GH-2014-6410,6/17/2014,Africa,Africa,OFF-KIT-10001380,1239,4,0,0
ID-2014-41597,3/15/2014,APAC,Southeast Asia,FUR-CH-10003616,1680.606,5,0.27,368.256
IN-2014-47449,7/12/2014,APAC,Central Asia,FUR-BO-10000288,2190.75,5,0,65.7
ES-2014-4622860,6/9/2014,EU,North,TEC-MA-10000753,935.172,4,0.1,114.252
ES-2014-2538638,10/15/2014,EU,Central,OFF-ST-10000624,1026.96,8,0,441.36
IN-2014-32084,8/6/2014,APAC,Central Asia,TEC-PH-10001457,2550,4,0,280.44
ES-2012-3954494,12/7/2012,EU,Central,TEC-CO-10000556,1224.714,4,0.15,-129.726
ID-2012-79551,12/25/2012,APAC,Southeast Asia,TEC-PH-10002601,2667.537,5,0.17,-417.813
ES-2013-2757712,5/16/2013,EU,Central,TEC-PH-10002759,2605.92,4,0,1042.32
IR-2013-1770,6/17/2013,EMEA,EMEA,OFF-ROG-10001735,2962.68,14,0,207.06
IN-2014-13597,11/3/2014,APAC,Central Asia,FUR-TA-10002256,2664,5,0,905.7
ES-2012-5967582,5/28/2012,EU,South,TEC-CO-10001413,1513.56,4,0,741.6
ES-2013-1215823,8/17/2013,EU,North,FUR-BO-10003103,1233.63,3,0,234.36
UP-2011-5440,6/3/2011,EMEA,EMEA,FUR-LES-10002026,855.15,1,0,384.81
IT-2011-1646767,7/14/2011,EU,North,TEC-MA-10001777,956.34,4,0.1,-95.7
CA-2011-122931,9/29/2011,US,East,OFF-ST-10004459,1801.632,6,0.2,-337.806
ES-2011-3805636,10/17/2011,EU,South,FUR-CH-10004462,1838.52,5,0.2,160.77
IN-2011-40155,11/14/2011,APAC,Central Asia,TEC-PH-10000499,4498.83,7,0,674.73
ES-2014-5084020,7/14/2014,EU,Central,TEC-PH-10002759,1824.144,8,0.65,-1303.056
MX-2014-108532,6/3/2014,LATAM,Central,FUR-BO-10002580,2344,8,0,46.88
IN-2014-74847,12/15/2014,APAC,North Asia,TEC-PH-10004618,2043.72,14,0,756
MZ-2014-140,6/28/2014,Africa,Africa,OFF-ROG-10001101,856.8,14,0,265.44
US-2014-154487,12/20/2014,LATAM,North,OFF-AP-10002252,2509.36,7,0,426.58
IN-2012-72964,2/6/2012,APAC,Oceania,FUR-CH-10000660,819.936,2,0.1,191.316
MX-2011-146584,1/21/2011,LATAM,Central,FUR-TA-10001285,2797.248,6,0.2,-0.072
MX-2012-144848,8/3/2012,LATAM,South,OFF-ST-10003741,1455.08,11,0,261.8
ID-2014-27163,10/27/2014,APAC,Southeast Asia,FUR-BO-10003046,2189.0898,6,0.07,541.3698
IN-2012-26274,2/27/2012,APAC,Central Asia,FUR-TA-10001116,5451.3,6,0,327.06
IR-2012-660,6/11/2012,EMEA,EMEA,TEC-MOT-10002272,1291.08,2,0,296.94
IN-2011-44901,2/23/2011,APAC,Central Asia,TEC-CO-10004997,1526.52,4,0,732.72
CA-2014-152975,9/15/2014,US,East,TEC-PH-10004586,1079.85,3,0,323.955
MX-2013-123463,7/20/2013,LATAM,South,FUR-CH-10002780,1869.72,6,0,205.56
MX-2013-165064,3/29/2013,LATAM,Central,FUR-BO-10004558,1815.24,7,0,471.94
IN-2014-48261,10/23/2014,APAC,Central Asia,TEC-CO-10002376,959.76,3,0,460.62
MX-2014-126711,6/24/2014,LATAM,North,TEC-PH-10003457,3045.84,7,0,1035.58
MX-2013-141474,10/30/2013,LATAM,Central,TEC-PH-10000106,2125,5,0,297.5
CM-2012-6440,12/13/2012,Africa,Africa,TEC-MEM-10002005,976.08,4,0,292.8
IN-2013-20177,5/4/2013,APAC,North Asia,TEC-CO-10003342,1266.36,4,0,265.92
CA-2014-141733,5/8/2014,US,Central,FUR-CH-10004086,1458.65,5,0,423.0085
ZA-2011-8980,9/8/2011,Africa,Africa,FUR-BEV-10004919,2134.44,4,0,682.92
ES-2012-2183106,4/22/2012,EU,Central,TEC-CO-10003342,4748.436,14,0.1,844.116
SF-2013-9730,10/30/2013,Africa,Africa,TEC-OKI-10001385,1867.5,6,0,242.64
IN-2011-74490,4/16/2011,APAC,North Asia,FUR-CH-10003009,1001.7,6,0,250.38
CA-2012-102281,10/12/2012,US,East,FUR-BO-10002613,899.136,4,0.2,112.392
CA-2014-120138,5/26/2014,US,East,OFF-BI-10004519,663.92,5,0.2,207.475
IN-2014-10979,10/31/2014,APAC,North Asia,OFF-AP-10001931,4306.32,8,0,1722.48
IN-2013-72740,4/12/2013,APAC,North Asia,OFF-AP-10001305,899.55,3,0,323.82
IN-2013-15277,11/11/2013,APAC,Central Asia,TEC-CO-10002150,763.92,4,0,381.96
IT-2012-2619984,10/13/2012,EU,Central,TEC-PH-10004823,2544.24,4,0,1093.92
ID-2012-81056,10/13/2012,APAC,Oceania,FUR-CH-10000051,1136.664,4,0.4,-189.456
IN-2014-27303,1/30/2014,APAC,North Asia,FUR-CH-10000602,2301,5,0,91.95
CG-2012-6760,10/12/2012,Africa,Africa,TEC-CIS-10002259,3908.88,6,0,1563.48
CA-2013-114489,12/6/2013,US,Central,FUR-CH-10000454,1951.84,8,0,585.552
CA-2014-160885,12/3/2014,US,Central,TEC-PH-10001795,2479.96,4,0,743.988
ID-2013-69345,9/19/2013,APAC,Central Asia,OFF-AP-10001824,2249.16,4,0,224.88
MX-2012-122756,12/31/2012,LATAM,North,OFF-AP-10002681,2528.26,7,0,176.96
ES-2014-4107155,12/29/2014,EU,Central,FUR-TA-10003268,1461.135,5,0.35,202.185
MX-2013-147844,11/15/2013,LATAM,North,TEC-PH-10003457,3045.84,7,0,1035.58
CA-2011-116246,9/12/2011,US,East,FUR-CH-10002024,3785.292,6,0.1,420.588
CA-2014-143686,5/15/2014,US,West,TEC-AC-10001838,1399.93,7,0,601.9699
ID-2014-27765,9/8/2014,APAC,Southeast Asia,FUR-BO-10002204,2152.956,8,0.35,198.636
ES-2013-5135305,6/17/2013,EU,Central,TEC-AC-10004571,1244.1,5,0,447.75
MX-2011-131478,12/8/2011,LATAM,North,FUR-CH-10004095,2226.816,9,0.2,500.976
IN-2014-57837,9/19/2014,APAC,Oceania,FUR-BO-10001212,1586.412,4,0.1,17.532
CA-2013-133711,11/27/2013,US,South,TEC-MA-10000010,3040,8,0,1459.2
IZ-2014-7800,2/10/2014,EMEA,EMEA,OFF-KIT-10003683,3425.4,6,0,1233
ES-2014-1107818,2/8/2014,EU,South,OFF-AP-10004512,1136.94,2,0,568.44
ID-2013-60896,8/5/2013,APAC,Southeast Asia,FUR-BO-10000980,677.6352,2,0.07,211.2552
IR-2014-890,4/15/2014,EMEA,EMEA,FUR-BUS-10004644,731.34,2,0,80.4
CA-2011-163223,3/21/2011,US,South,TEC-PH-10000730,3499.93,7,0,909.9818
IN-2014-16887,5/5/2014,APAC,Central Asia,TEC-CO-10002040,1272.72,4,0,534.48
ES-2013-1525878,11/4/2013,EU,South,OFF-AP-10002321,1856.34,6,0,909.54
ES-2014-3691479,6/10/2014,EU,South,TEC-PH-10000493,2295,4,0.1,459
ES-2012-3533091,8/31/2012,EU,Central,TEC-PH-10001396,1622.1825,3,0.15,324.3825
IN-2013-72390,6/20/2013,APAC,North Asia,TEC-PH-10000896,1063.44,7,0,361.41
HU-2014-960,8/23/2014,EMEA,EMEA,TEC-MEM-10002202,3449.88,14,0,275.94
US-2012-110436,5/28/2012,LATAM,North,FUR-BO-10001356,585.456,3,0.2,-0.024
LI-2014-5380,5/19/2014,Africa,Africa,TEC-SHA-10001231,1429.44,4,0,471.6
SF-2013-8920,4/29/2013,Africa,Africa,FUR-HON-10001960,1057.8,2,0,158.64
IN-2013-36963,12/23/2013,APAC,North Asia,FUR-BO-10000980,1092.96,3,0,393.39
MX-2014-117051,10/12/2014,LATAM,Caribbean,FUR-TA-10002966,1483,5,0,741.5
MX-2014-133830,4/15/2014,LATAM,South,OFF-AP-10002252,1792.4,5,0,304.7
ES-2014-3540255,11/28/2014,EU,Central,FUR-BO-10001943,2455.677,7,0.1,-191.163
GG-2012-8530,5/11/2012,EMEA,EMEA,TEC-BRO-10004802,1900.44,6,0,417.96
IN-2013-60546,6/18/2013,APAC,Southeast Asia,TEC-PH-10001751,3712.59,7,0.17,849.87
IN-2012-44278,5/4/2012,APAC,Central Asia,TEC-CO-10003102,2372.22,9,0,0
IN-2011-35178,11/11/2011,APAC,North Asia,TEC-PH-10003713,5725.35,9,0,1602.99
ES-2014-2421154,12/24/2014,EU,South,FUR-BO-10000967,2553.18,7,0,842.52
MX-2014-123512,5/15/2014,LATAM,North,OFF-AP-10002317,2003.52,6,0,861.48
PL-2014-9210,12/9/2014,EMEA,EMEA,TEC-SHA-10000971,1188.36,4,0,95.04
IN-2011-43375,12/7/2011,APAC,Oceania,TEC-PH-10004664,2875.095,5,0.1,511.095
IT-2013-4559122,9/10/2013,EU,Central,FUR-CH-10000546,2380.5,5,0,952.2
AL-2011-7440,3/3/2011,EMEA,EMEA,TEC-STA-10002497,1619.1,10,0,258.9
ID-2012-39903,1/2/2012,APAC,Southeast Asia,OFF-AP-10004964,2821.7178,6,0.17,339.8778
ID-2012-48639,10/30/2012,APAC,Southeast Asia,TEC-CO-10001895,2991.1032,9,0.07,-128.7468
IN-2013-42864,11/19/2013,APAC,Southeast Asia,OFF-AP-10002573,1798.6764,4,0.17,86.6364
RS-2013-7430,8/15/2013,EMEA,EMEA,TEC-APP-10000308,2544.84,4,0,712.44
IN-2013-41975,6/8/2013,APAC,North Asia,FUR-CH-10002061,951.72,2,0,228.36
IN-2014-78725,10/2/2014,APAC,Central Asia,TEC-PH-10001670,2575.92,4,0,978.84
ES-2014-4089082,2/27/2014,EU,North,OFF-AP-10001623,1699.83,3,0,84.96
IN-2013-11938,10/31/2013,APAC,Oceania,FUR-BO-10001255,2634.552,8,0.1,116.952
IN-2013-34170,12/18/2013,APAC,Southeast Asia,FUR-BO-10002990,3707.352,11,0.07,1554.432
IN-2014-53427,5/9/2014,APAC,Central Asia,FUR-TA-10004711,4298.85,5,0,300.9
IN-2014-41786,7/4/2014,APAC,North Asia,OFF-AP-10002793,3417.48,6,0,854.28
ES-2012-1691714,5/17/2012,EU,South,OFF-AP-10000584,2080.32,4,0,561.6
IN-2011-51740,8/3/2011,APAC,Central Asia,TEC-PH-10000720,840.6,5,0,319.35
CA-2013-107783,7/29/2013,US,East,OFF-BI-10000545,1369.764,6,0.7,-913.176
CD-2013-4900,2/14/2013,Africa,Africa,OFF-SME-10000538,1288.8,10,0,90
IN-2012-63787,5/23/2012,APAC,Oceania,FUR-BO-10002736,660.69,5,0.1,44.04
MW-2014-7130,8/4/2014,EMEA,EMEA,OFF-CUI-10000682,3234.24,6,0,970.2
MX-2013-147690,11/13/2013,LATAM,South,TEC-PH-10002672,2171.3,5,0,390.8
IN-2014-34317,2/12/2014,APAC,Oceania,TEC-AC-10002244,2074.734,9,0.1,276.534
MX-2014-127005,11/11/2014,LATAM,North,TEC-PH-10000018,849.8,2,0,195.44
IN-2013-26519,3/30/2013,APAC,Oceania,FUR-BO-10004852,1177.173,3,0.1,353.133
CA-2013-1260,8/24/2013,Canada,Canada,TEC-HEW-10003829,2270.34,6,0,1112.4
CA-2014-123967,11/2/2014,US,West,FUR-TA-10003954,2665.62,9,0,239.9058
IN-2013-57914,8/19/2013,APAC,Central Asia,TEC-PH-10000303,2863.08,9,0.5,-458.19
ES-2014-2598901,5/29/2014,EU,Central,OFF-AP-10001593,1253.07,5,0.1,236.67
IR-2012-1470,8/22/2012,EMEA,EMEA,OFF-BRE-10001107,3369.24,6,0,606.42
WA-2014-7260,7/5/2014,Africa,Africa,TEC-MEM-10002005,1464.12,6,0,439.2
IT-2012-2093927,3/14/2012,EU,Central,FUR-BO-10002708,1273.125,7,0.5,-993.195
CA-2014-113418,10/2/2014,US,East,TEC-MA-10002428,1704.89,11,0,767.2005
MX-2014-167325,9/16/2014,LATAM,Central,TEC-CO-10003655,1258.7774,5,0.002,375.7774
IN-2014-68057,8/7/2014,APAC,Central Asia,FUR-CH-10001271,2584.008,7,0.2,290.598
IN-2013-16999,9/9/2013,APAC,Southeast Asia,TEC-CO-10000447,1482.39,6,0.35,68.31
MX-2014-139164,9/8/2014,LATAM,Central,TEC-PH-10000018,1274.7,3,0,293.16
CA-2011-145387,10/31/2011,US,East,FUR-CH-10002320,1604.9,5,0,481.47
MX-2012-131758,10/17/2012,LATAM,Caribbean,FUR-CH-10001332,2818.08,9,0,225.36
ID-2014-74238,2/17/2014,APAC,Southeast Asia,FUR-CH-10002573,1046.25,3,0.25,-111.6
IN-2012-27583,2/24/2012,APAC,Central Asia,TEC-PH-10001699,3187.2,5,0,541.8
IN-2012-56073,12/3/2012,APAC,Oceania,FUR-CH-10000660,4099.68,10,0.1,956.58
IN-2012-37698,12/12/2012,APAC,North Asia,OFF-ST-10000704,703.35,5,0,260.1
IN-2014-25063,6/16/2014,APAC,Oceania,TEC-CO-10003354,2293.488,8,0.1,509.568
ES-2012-5420110,12/20/2012,EU,Central,TEC-MA-10002918,1238.6115,9,0.15,14.4315
MX-2014-169313,5/13/2014,LATAM,North,FUR-CH-10001588,1715.056,7,0.2,300.076
CA-2014-158729,12/20/2014,US,South,OFF-SU-10002881,1665.62,2,0,33.3124
IN-2014-80286,11/7/2014,APAC,Oceania,FUR-CH-10000051,2841.66,6,0,852.48
IT-2013-3695467,6/10/2013,EU,South,OFF-AP-10001623,3399.66,12,0.5,-3059.82
IN-2012-75904,5/10/2012,APAC,Central Asia,TEC-MA-10001752,1607.76,6,0,482.22
IN-2013-71333,9/13/2013,APAC,Central Asia,TEC-PH-10004006,840.15,5,0,260.4
IN-2013-25560,7/25/2013,APAC,North Asia,FUR-BO-10000035,1236.33,3,0,519.21
IN-2014-25847,10/11/2014,APAC,Central Asia,OFF-AP-10003275,2488.56,8,0,348.24
MX-2011-125045,11/22/2011,LATAM,Caribbean,OFF-AP-10003561,1124.256,7,0.2,252.896
CA-2013-128818,5/8/2013,US,East,TEC-MA-10000488,3999.95,5,0,1159.9855
US-2014-168046,10/25/2014,LATAM,North,FUR-TA-10004154,726.72,3,0.2,-18.18
US-2012-100377,8/28/2012,US,Central,TEC-CO-10001046,2799.96,5,0.2,874.9875
MA-2013-1850,10/14/2013,Africa,Africa,TEC-STA-10003330,1519.92,6,0,653.4
RS-2011-3350,2/14/2011,EMEA,EMEA,TEC-CAN-10000932,1279.32,4,0,319.8
IN-2014-35983,5/1/2014,APAC,Central Asia,FUR-CH-10000994,723.3,5,0,122.85
IR-2011-7220,3/11/2011,EMEA,EMEA,TEC-MOT-10003348,642.69,1,0,244.2
IN-2012-50207,8/3/2012,APAC,Oceania,FUR-BO-10003783,2619,8,0.1,232.68
ID-2012-17601,12/20/2012,APAC,Central Asia,OFF-AP-10001329,1704.87,6,0.5,-1023.03
ES-2012-2224678,8/3/2012,EU,South,TEC-CO-10004563,1715.91,7,0,583.38
IN-2012-50788,6/20/2012,APAC,North Asia,TEC-PH-10001751,1278,2,0,460.08
MO-2013-60,2/8/2013,Africa,Africa,OFF-HOO-10001783,1234.56,4,0,246.84
ES-2011-5752766,9/28/2011,EU,Central,OFF-AP-10003558,4195.2,8,0,839.04
IT-2012-5541212,6/23/2012,EU,Central,FUR-BO-10000170,1765.395,5,0.1,-98.205
MX-2013-148453,12/20/2013,LATAM,South,FUR-TA-10002101,1480.368,3,0.2,333.048
MX-2012-153157,10/11/2012,LATAM,North,TEC-PH-10000419,2968.98,7,0,89.04
ID-2011-66475,8/29/2011,APAC,Oceania,FUR-TA-10001494,2301.138,7,0.3,-953.442
ES-2014-5295631,7/18/2014,EU,Central,FUR-BO-10001165,1100.52,3,0,352.08
IN-2011-76758,12/6/2011,APAC,North Asia,TEC-CO-10000562,2518.95,7,0,553.98
ES-2014-1015287,4/16/2014,EU,North,FUR-BO-10003697,996.3,5,0,119.55
CA-2014-136308,11/17/2014,US,West,TEC-MA-10000488,1919.976,3,0.2,215.9973
AU-2011-0,9/2/2011,EMEA,EMEA,FUR-HON-10003871,922.95,1,0,341.49
ES-2013-2003988,8/1/2013,EU,Central,FUR-BO-10003103,1850.445,5,0.1,184.995
MX-2014-113845,9/12/2014,LATAM,Central,FUR-BO-10001946,664.56,6,0,6.6
ES-2014-1356130,8/6/2014,EU,Central,TEC-AC-10004849,1547.1,6,0,340.2
IN-2014-34632,11/20/2014,APAC,Southeast Asia,OFF-AP-10003621,2190.951,5,0.17,316.701
MX-2012-111178,5/4/2012,LATAM,North,OFF-AP-10001106,3242.88,9,0,324.18
MO-2012-100,8/27/2012,Africa,Africa,TEC-SAM-10004785,2544.6,4,0,1246.8
UP-2013-910,12/24/2013,EMEA,EMEA,TEC-CIS-10002344,2605.56,4,0,573.12
IT-2013-2494403,1/29/2013,EU,South,OFF-ST-10004267,1271.457,11,0.1,-127.413
CA-2013-162236,11/5/2013,US,South,FUR-TA-10002533,876.3,10,0.4,-292.1
SA-2011-1830,12/27/2011,EMEA,EMEA,TEC-STA-10003386,1207.56,4,0,0
IN-2012-44068,11/30/2012,APAC,Southeast Asia,FUR-BO-10004043,2051.1,5,0,40.95
MX-2013-137330,5/21/2013,LATAM,Central,TEC-PH-10001712,2544.24,6,0,992.16
CA-2011-108609,10/31/2011,US,East,FUR-TA-10003954,1421.664,8,0.4,-734.5264
ES-2014-1393638,6/27/2014,EU,North,FUR-BO-10000259,1314.45,3,0,341.73
CA-2011-164973,11/4/2011,US,East,TEC-MA-10002927,3991.98,2,0,1995.99
MX-2013-105585,7/25/2013,LATAM,South,FUR-TA-10004801,980.32,2,0.2,110.28
CA-2011-116666,5/8/2011,US,East,TEC-CO-10001449,1799.97,5,0.4,239.996
IN-2011-33183,10/27/2011,APAC,North Asia,FUR-BO-10004771,2470.5,6,0,518.76
CA-2013-139997,7/2/2013,US,West,TEC-CO-10000971,1499.95,5,0,449.985
IN-2012-83471,12/26/2012,APAC,Oceania,FUR-BO-10001370,877.02,2,0,105.24
US-2012-126214,12/21/2012,US,West,FUR-TA-10003748,1618.37,13,0,356.0414
IN-2012-80391,5/7/2012,APAC,Oceania,TEC-CO-10002122,1917.36,6,0,747.72
IN-2011-19330,1/8/2011,APAC,North Asia,TEC-MA-10002468,2173.5,7,0,260.82
CA-2013-147256,10/18/2013,US,Central,OFF-AP-10003057,1927.59,7,0,751.7601
CA-2012-8790,7/7/2012,Canada,Canada,OFF-BRE-10002706,1799.1,6,0,593.64
IT-2011-4752666,6/18/2011,EU,South,FUR-BO-10004388,1814.25,5,0,653.1
ES-2012-2287053,1/10/2012,EU,North,OFF-AP-10004201,1293.675,5,0.5,-776.325
ES-2014-4472745,2/11/2014,EU,South,OFF-AP-10004511,2477.55,5,0,1040.55
